d_nm,amp_scale
632.9866242,951.8553539
633.4821688,953.9850707
633.9781014,956.1183312
634.4744221,958.2550382
634.9711315,960.3950926
635.4682297,962.5383935
635.965717,964.6848378
636.4635939,966.8343208
636.9618605,968.9867353
637.4605171,971.1419724
637.9595642,973.2999207
638.4590019,975.4604669
638.9588307,977.6234952
639.4590507,979.7888876
639.9596623,981.9565239
640.4606659,984.1262813
640.9620617,986.2980346
641.46385,988.4716561
641.9660311,990.6470155
642.4686054,992.8239799
642.9715731,995.0024138
643.4749346,997.182179
643.9786901,999.3631344
644.48284,1001.545136
644.9873846,1003.728038
645.4923242,1005.91169
645.9976591,1008.09594
646.5033896,1010.280632
647.009516,1012.465609
647.5160387,1014.650709
648.0229579,1016.835767
648.5302739,1019.020618
649.0379871,1021.20509
649.5460978,1023.389011
650.0546063,1025.572204
650.5635128,1027.754492
651.0728178,1029.935693
651.5825215,1032.115622
652.0926242,1034.294092
652.6031262,1036.470916
653.114028,1038.6459
653.6253296,1040.818852
654.1370316,1042.989575
654.6491341,1045.157872
655.1616376,1047.323543
655.6745423,1049.486387
656.1878485,1051.646204
656.7015566,1053.802789
657.2156668,1055.955939
657.7301795,1058.105451
658.245095,1060.251121
658.7604137,1062.392746
659.2761357,1064.530124
659.7922615,1066.663053
660.3087914,1068.791335
660.8257256,1070.914772
661.3430645,1073.03317
661.8608084,1075.146337
662.3789577,1077.254088
662.8975125,1079.356237
663.4164734,1081.452608
663.9358405,1083.543027
664.4556142,1085.627328
664.9757949,1087.705349
665.4963827,1089.77694
666.0173782,1091.841953
666.5387814,1093.900252
667.0605929,1095.951711
667.5828129,1097.996209
668.1054417,1100.03364
668.6284797,1102.063906
669.1519271,1104.086921
669.6757844,1106.102609
670.2000517,1108.11091
670.7247295,1110.111772
671.249818,1112.10516
671.7753176,1114.091049
672.3012286,1116.069431
672.8275513,1118.040308
673.354286,1120.0037
673.8814332,1121.959638
674.408993,1123.908169
674.9369658,1125.849355
675.4653519,1127.783271
675.9941517,1129.710007
676.5233655,1131.629667
677.0529936,1133.54237
677.5830363,1135.448248
678.113494,1137.347446
678.6443669,1139.240124
679.1756554,1141.126452
679.7073599,1143.006616
680.2394806,1144.88081
680.772018,1146.749243
681.3049722,1148.612134
681.8383436,1150.46971
682.3721326,1152.322211
682.9063395,1154.169884
683.4409646,1156.012984
683.9760083,1157.851776
684.5114708,1159.686531
685.0473525,1161.517525
685.5836537,1163.345043
686.1203748,1165.16937
686.6575161,1166.990801
687.1950779,1168.809631
687.7330605,1170.626159
688.2714643,1172.440686
688.8102896,1174.253515
689.3495367,1176.06495
689.889206,1177.875296
690.4292977,1179.684856
690.9698123,1181.493935
691.5107501,1183.302835
692.0521113,1185.111856
692.5938963,1186.921297
693.1361055,1188.731454
693.6787391,1190.542618
694.2217976,1192.35508
694.7652812,1194.169125
695.3091903,1195.985033
695.8535252,1197.803082
696.3982862,1199.623542
696.9434737,1201.446682
697.4890881,1203.272762
698.0351295,1205.10204
698.5815985,1206.934764
699.1284952,1208.771181
699.6758201,1210.61153
700.2235735,1212.456042
700.7717557,1214.304947
701.3203671,1216.158464
701.8694079,1218.016808
702.4188786,1219.880188
702.9687794,1221.748807
703.5191108,1223.622861
704.0698729,1225.502541
704.6210663,1227.388031
705.1726912,1229.279509
705.7247479,1231.177149
706.2772368,1233.081116
706.8301582,1234.991572
707.3835125,1236.908672
707.9372999,1238.832566
708.491521,1240.763397
709.0461759,1242.701306
709.601265,1244.646425
710.1567887,1246.598882
710.7127473,1248.558803
711.2691411,1250.526303
711.8259706,1252.501499
712.3832359,1254.484498
712.9409375,1256.475404
713.4990757,1258.474318
714.0576509,1260.481335
714.6166633,1262.496544
715.1761134,1264.520034
715.7360015,1266.551885
716.2963279,1268.592177
716.8570929,1270.640982
717.4182969,1272.69837
717.9799403,1274.764406
718.5420234,1276.839151
719.1045465,1278.922662
719.66751,1281.014992
720.2309143,1283.116188
720.7947596,1285.226293
721.3590463,1287.345347
721.9237748,1289.473385
722.4889454,1291.610434
723.0545584,1293.75652
723.6206142,1295.911662
724.1871132,1298.075872
724.7540557,1300.249158
725.321442,1302.431522
725.8892725,1304.622959
726.4575476,1306.823458
727.0262675,1309.032998
727.5954326,1311.251555
728.1650434,1313.479093
728.7351001,1315.715569
729.305603,1317.960932
729.8765526,1320.215119
730.4479491,1322.478059
731.019793,1324.749669
731.5920846,1327.029854
732.1648242,1329.318508
732.7380121,1331.615512
733.3116488,1333.920733
733.8857346,1336.234023
734.4602698,1338.555218
735.0352548,1340.884141
735.61069,1343.220596
736.1865756,1345.564367
736.762912,1347.915223
737.3396997,1350.272912
737.9169389,1352.63716
738.49463,1355.007673
739.0727734,1357.384135
739.6513694,1359.766205
740.2304183,1362.15352
740.8099206,1364.545691
741.3898765,1366.942304
741.9702865,1369.342918
742.5511508,1371.747067
743.1324699,1374.154254
743.7142441,1376.563959
744.2964737,1378.97563
744.8791591,1381.388689
745.4623008,1383.80253
746.0458989,1386.216517
746.6299539,1388.629988
747.2144661,1391.042255
747.799436,1393.4526
748.3848638,1395.860283
748.9707499,1398.264539
749.5570947,1400.66458
750.1438985,1403.059597
750.7311617,1405.448761
751.3188846,1407.831229
751.9070677,1410.206142
752.4957112,1412.572629
753.0848156,1414.929812
753.6743811,1417.276807
754.2644082,1419.612731
754.8548972,1421.936698
755.4458485,1424.247834
756.0372624,1426.545272
756.6291393,1428.828159
757.2214796,1431.095662
757.8142836,1433.346971
758.4075517,1435.581304
759.0012843,1437.797911
759.5954816,1439.996075
760.1901442,1442.175124
760.7852722,1444.334427
761.3808662,1446.473403
761.9769265,1448.59152
762.5734534,1450.688304
763.1704473,1452.763336
763.7679085,1454.816259
764.3658375,1456.846778
764.9642346,1458.85466
765.5631002,1460.839741
766.1624346,1462.801919
766.7622381,1464.741161
767.3625113,1466.6575
767.9632544,1468.551034
768.5644678,1470.421928
769.1661518,1472.270408
769.7683069,1474.096765
770.3709335,1475.901346
770.9740317,1477.684559
771.5776022,1479.446864
772.1816451,1481.188775
772.7861609,1482.910855
773.39115,1484.613709
773.9966128,1486.297989
774.6025495,1487.96438
775.2089605,1489.613607
775.8158464,1491.246423
776.4232073,1492.863609
777.0310437,1494.465971
777.639356,1496.054333
778.2481445,1497.62954
778.8574096,1499.192447
779.4671516,1500.743922
780.0773711,1502.284836
780.6880682,1503.81607
781.2992434,1505.338503
781.9108971,1506.853014
782.5230297,1508.360477
783.1356414,1509.861764
783.7487328,1511.357735
784.3623041,1512.849242
784.9763558,1514.337128
785.5908882,1515.822219
786.2059017,1517.305329
786.8213967,1518.787257
787.4373735,1520.268785
788.0538325,1521.750677
788.6707742,1523.233679
789.2881988,1524.71852
789.9061068,1526.205907
790.5244985,1527.696531
791.1433744,1529.19106
791.7627347,1530.690144
792.38258,1532.194414
793.0029104,1533.704479
793.6237266,1535.220931
794.2450287,1536.744341
794.8668172,1538.275261
795.4890926,1539.814224
796.111855,1541.361748
796.735105,1542.91833
797.358843,1544.484451
797.9830692,1546.060576
798.6077841,1547.647153
799.2329881,1549.244615
799.8586816,1550.853382
800.4848649,1552.473858
801.1115384,1554.106435
801.7387025,1555.751492
802.3663576,1557.409396
802.994504,1559.080503
803.6231422,1560.76516
804.2522726,1562.463702
804.8818955,1564.176457
805.5120113,1565.903742
806.1426204,1567.645869
806.7737231,1569.403142
807.40532,1571.175857
808.0374113,1572.964305
808.6699974,1574.768771
809.3030788,1576.589536
809.9366558,1578.426874
810.5707288,1580.281056
811.2052982,1582.152349
811.8403643,1584.041013
812.4759277,1585.947308
813.1119886,1587.871486
813.7485475,1589.813798
814.3856047,1591.774488
815.0231606,1593.753798
815.6612157,1595.751961
816.2997702,1597.769208
816.9388247,1599.805761
817.5783795,1601.861836
818.2184349,1603.93764
818.8589915,1606.033371
819.5000495,1608.149216
820.1416093,1610.28535
820.7836715,1612.441931
821.4262362,1614.619106
822.0693041,1616.817
822.7128753,1619.035718
823.3569504,1621.275343
824.0015297,1623.535931
824.6466136,1625.81751
825.2922026,1628.120075
825.9382969,1630.443584
826.5848971,1632.787958
827.2320035,1635.153073
827.8796164,1637.538755
828.5277364,1639.944782
829.1763637,1642.370871
829.8254989,1644.816681
830.4751422,1647.281803
831.1252941,1649.765755
831.775955,1652.267981
832.4271253,1654.787842
833.0788053,1657.324616
833.7309956,1659.877486
834.3836964,1662.445543
835.0369082,1665.027779
835.6906313,1667.623081
836.3448663,1670.230232
836.9996134,1672.847907
837.6548731,1675.474673
838.3106458,1678.108985
838.9669319,1680.74919
839.6237317,1683.393527
840.2810458,1686.040132
840.9388744,1688.687038
841.597218,1691.332187
842.2560771,1693.973433
842.9154519,1696.60855
843.5753429,1699.235248
844.2357505,1701.851179
844.8966752,1704.453954
845.5581172,1707.041157
846.2200771,1709.610359
846.8825552,1712.15914
847.545552,1714.6851
848.2090677,1717.185883
848.873103,1719.659192
849.537658,1722.102809
850.2027334,1724.514614
850.8683294,1726.892601
851.5344464,1729.234894
852.201085,1731.539766
852.8682454,1733.805648
853.5359282,1736.031144
854.2041336,1738.215043
854.8728622,1740.356322
855.5421143,1742.454158
856.2118903,1744.507926
856.8821907,1746.517206
857.5530158,1748.481782
858.2243661,1750.401635
858.896242,1752.276945
859.5686438,1754.108081
860.2415721,1755.895595
860.9150272,1757.640214
861.5890095,1759.342828
862.2635194,1761.004482
862.9385574,1762.626362
863.6141239,1764.209784
864.2902192,1765.756185
864.9668438,1767.267103
865.6439982,1768.744173
866.3216826,1770.18911
866.9998976,1771.603701
867.6786436,1772.989789
868.3579209,1774.349265
869.03773,1775.684059
869.7180713,1776.996128
870.3989452,1778.287449
871.0803522,1779.560008
871.7622926,1780.815797
872.4447669,1782.056801
873.1277754,1783.285
873.8113187,1784.502354
874.4953971,1785.710806
875.180011,1786.912273
875.8651609,1788.108645
876.5508472,1789.301779
877.2370703,1790.4935
877.9238306,1791.685594
878.6111285,1792.879813
879.2989645,1794.077866
879.987339,1795.281423
880.6762524,1796.492114
881.3657051,1797.711525
882.0556976,1798.941204
882.7462302,1800.182655
883.4373035,1801.437342
884.1289177,1802.706691
884.8210734,1803.992085
885.513771,1805.294872
886.2070109,1806.616361
886.9007934,1807.957825
887.5951192,1809.320504
888.2899884,1810.705604
888.9854017,1812.114299
889.6813594,1813.547733
890.3778619,1815.007024
891.0749097,1816.493261
891.7725032,1818.007509
892.4706428,1819.55081
893.169329,1821.124184
893.8685621,1822.728632
894.5683427,1824.365138
895.2686711,1826.034667
895.9695477,1827.738171
896.6709731,1829.47659
897.3729475,1831.25085
898.0754716,1833.061868
898.7785456,1834.910551
899.48217,1836.797799
900.1863452,1838.724504
900.8910718,1840.691554
901.59635,1842.699828
902.3021804,1844.750204
903.0085634,1846.843552
903.7154993,1848.980739
904.4229887,1851.162626
905.131032,1853.390069
905.8396296,1855.663916
906.5487819,1857.98501
907.2584894,1860.354181
907.9687524,1862.772249
908.6795716,1865.240018
909.3909472,1867.758275
910.1028797,1870.327785
910.8153696,1872.949287
911.5284172,1875.623488
912.2420231,1878.351057
912.9561876,1881.132622
913.6709113,1883.968754
914.3861944,1886.859967
915.1020376,1889.806703
915.8184411,1892.809325
916.5354055,1895.868102
917.2529312,1898.983197
917.9710186,1902.154657
918.6896682,1905.382392
919.4088804,1908.666163
920.1286556,1912.005564
920.8489943,1915.400006
921.569897,1918.848693
922.291364,1922.350612
923.0133959,1925.904507
923.7359929,1929.508861
924.4591557,1933.161881
925.1828847,1936.86148
925.9071802,1940.605256
926.6320427,1944.390486
927.3574727,1948.214111
928.0834707,1952.07273
928.810037,1955.962597
929.537172,1959.879622
930.2648764,1963.81938
930.9931504,1967.777127
931.7219946,1971.747812
932.4514094,1975.726117
933.1813952,1979.706478
933.9119525,1983.683138
934.6430817,1987.650187
935.3747833,1991.601618
936.1070577,1995.531387
936.8399054,1999.433474
937.5733268,2003.301946
938.3073224,2007.131026
939.0418926,2010.915154
939.7770379,2014.649051
940.5127587,2018.327775
941.2490555,2021.946774
941.9859287,2025.501932
942.7233787,2028.989602
943.4614061,2032.406641
944.2000113,2035.750421
944.9391947,2039.018846
945.6789568,2042.210352
946.419298,2045.323897
947.1602188,2048.358951
947.9017197,2051.315469
948.643801,2054.193874
949.3864633,2056.995017
950.129707,2059.720148
950.8735326,2062.370878
951.6179405,2064.949142
952.3629311,2067.457162
953.108505,2069.897406
953.8546626,2072.272557
954.6014043,2074.585472
955.3487306,2076.839155
956.096642,2079.036721
956.8451389,2081.181373
957.5942217,2083.276372
958.343891,2085.325016
959.0941472,2087.33062
959.8449907,2089.296497
960.5964221,2091.225942
961.3484417,2093.122216
962.1010501,2094.988542
962.8542476,2096.828086
963.6080348,2098.643955
964.3624121,2100.43919
965.11738,2102.216757
965.8729389,2103.979549
966.6290894,2105.730376
967.3858318,2107.471971
968.1431666,2109.206984
968.9010943,2110.937982
969.6596154,2112.667452
970.4187303,2114.3978
971.1784394,2116.131353
971.9387434,2117.87036
972.6996425,2119.616996
973.4611374,2121.373364
974.2232284,2123.141496
974.985916,2124.923357
975.7492006,2126.720852
976.5130829,2128.535821
977.2775631,2130.370052
978.0426419,2132.225276
978.8083196,2134.103176
979.5745967,2136.005392
980.3414737,2137.933517
981.1089511,2139.889111
981.8770293,2141.873695
982.6457088,2143.888762
983.4149901,2145.93578
984.1848736,2148.016192
984.9553598,2150.131421
985.7264493,2152.282877
986.4981424,2154.471959
987.2704396,2156.700055
988.0433414,2158.968552
988.8168484,2161.278834
989.5909608,2163.632289
990.3656793,2166.030307
991.1410043,2168.474289
991.9169363,2170.965645
992.6934757,2173.505799
993.4706231,2176.096186
994.2483788,2178.73826
995.0267435,2181.433488
995.8057175,2184.183353
996.5853013,2186.989354
997.3654954,2189.852998
998.1463004,2192.775807
998.9277166,2195.759303
999.7097445,2198.805006
1000.492385,2201.91443
1001.275638,2205.089065
1002.059504,2208.330373
1002.843983,2211.639765
1003.629077,2215.018592
1004.414786,2218.468115
1005.201109,2221.98949
1005.988048,2225.58373
1006.775604,2229.251682
1007.563775,2232.993984
1008.352564,2236.811027
1009.141971,2240.702909
1009.931995,2244.669386
1010.722638,2248.709816
1011.5139,2252.823107
1012.305781,2257.007651
1013.098282,2261.261269
1013.891404,2265.581147
1014.685146,2269.96378
1015.47951,2274.404918
1016.274496,2278.899521
1017.070104,2283.441722
1017.866335,2288.024812
1018.663189,2292.641235
1019.460668,2297.28261
1020.25877,2301.939773
1021.057497,2306.602849
1021.85685,2311.261354
1022.656828,2315.904319
1023.457433,2320.520443
1024.258665,2325.098269
1025.060523,2329.626378
1025.86301,2334.093586
1026.666124,2338.489158
1027.469868,2342.802999
1028.274241,2347.025845
1029.079243,2351.149424
1029.884876,2355.166591
1030.691139,2359.071433
1031.498033,2362.859332
1032.305559,2366.526994
1033.113718,2370.072449
1033.922509,2373.49501
1034.731933,2376.795211
1035.541991,2379.974715
1036.352683,2383.036216
1037.16401,2385.983318
1037.975972,2388.820419
1038.788569,2391.552583
1039.601803,2394.185418
1040.415673,2396.724966
1041.230181,2399.177591
1042.045326,2401.549881
1042.861109,2403.84856
1043.677531,2406.080407
1044.494592,2408.252191
1045.312293,2410.370612
1046.130634,2412.442254
1046.949616,2414.473542
1047.769238,2416.470712
1048.589503,2418.439784
1049.410409,2420.386549
1050.231958,2422.316547
1051.054151,2424.235066
1051.876987,2426.147132
1052.700467,2428.057513
1053.524592,2429.970713
1054.349362,2431.890987
1055.174778,2433.822336
1056.00084,2435.768523
1056.827548,2437.733077
1057.654904,2439.719308
1058.482908,2441.730315
1059.311559,2443.768997
1060.14086,2445.838068
1060.970809,2447.940068
1061.801409,2450.077376
1062.632659,2452.252223
1063.464559,2454.466704
1064.297111,2456.722791
1065.130314,2459.022345
1065.96417,2461.36713
1066.798679,2463.758821
1067.633841,2466.19902
1068.469656,2468.689264
1069.306126,2471.231037
1070.143251,2473.825779
1070.981032,2476.474901
1071.819468,2479.179786
1072.65856,2481.941808
1073.49831,2484.762333
1074.338716,2487.642735
1075.179781,2490.584397
1076.021504,2493.588726
1076.863887,2496.657156
1077.706928,2499.791157
1078.55063,2502.992243
1079.394992,2506.261978
1080.240015,2509.601981
1081.0857,2513.013935
1081.932046,2516.499588
1082.779056,2520.060758
1083.626728,2523.69934
1084.475064,2527.417301
1085.324064,2531.216687
1086.173729,2535.099616
1087.024059,2539.068276
1087.875055,2543.124921
1088.726717,2547.271853
1089.579045,2551.511415
1090.432041,2555.845967
1091.285705,2560.277861
1092.140037,2564.809408
1092.995038,2569.442836
1093.850708,2574.180241
1094.707048,2579.023523
1095.564059,2583.97431
1096.42174,2589.033874
1097.280093,2594.203021
1098.139118,2599.481974
1098.998815,2604.870236
1099.859185,2610.366435
1100.720229,2615.968154
1101.581947,2621.671753
1102.44434,2627.472174
1103.307407,2633.362757
1104.171151,2639.335053
1105.03557,2645.378662
1105.900667,2651.481111
1106.76644,2657.627771
1107.632892,2663.801853
1108.500021,2669.984483
1109.36783,2676.154878
1110.236318,2682.290625
1111.105486,2688.368075
1111.975334,2694.362827
1112.845863,2700.250294
1113.717074,2706.006328
1114.588967,2711.607848
1115.461542,2717.03345
1116.3348,2722.263949
1117.208743,2727.282827
1118.083369,2732.076547
1118.95868,2736.634744
1119.834676,2740.950268
1120.711358,2745.019105
1121.588727,2748.840193
1122.466782,2752.415155
1123.345524,2755.747975
1124.224955,2758.844645
1125.105074,2761.712811
1125.985882,2764.361422
1126.86738,2766.80041
1127.749568,2769.040402
1128.632446,2771.092469
1129.516015,2772.967915
1130.400277,2774.678105
1131.28523,2776.23433
1132.170877,2777.647698
1133.057216,2778.929058
1133.94425,2780.088944
1134.831978,2781.137543
1135.720401,2782.084671
1136.609519,2782.939767
1137.499334,2783.711897
1138.389845,2784.40976
1139.281053,2785.041708
1140.172959,2785.61576
1141.065563,2786.139629
1141.958866,2786.62074
1142.852869,2787.066263
1143.747571,2787.483133
1144.642974,2787.878077
1145.539077,2788.257642
1146.435882,2788.628217
1147.33339,2788.996061
1148.2316,2789.367322
1149.130513,2789.748061
1150.03013,2790.144268
1150.930451,2790.561884
1151.831477,2791.006813
1152.733208,2791.484938
1153.635645,2792.002126
1154.538789,2792.564242
1155.44264,2793.177149
1156.347198,2793.846713
1157.252465,2794.578807
1158.15844,2795.379301
1159.065124,2796.254066
1159.972518,2797.208968
1160.880623,2798.249858
1161.789439,2799.382569
1162.698966,2800.612907
1163.609205,2801.946647
1164.520157,2803.389523
1165.431821,2804.947226
1166.3442,2806.625397
1167.257293,2808.429631
1168.171101,2810.365468
1169.085624,2812.438404
1170.000863,2814.65389
1170.916818,2817.01734
1171.833491,2819.534138
1172.750881,2822.209648
1173.668989,2825.049229
1174.587817,2828.058238
1175.507363,2831.242046
1176.42763,2834.606042
1177.348616,2838.155639
1178.270324,2841.896272
1179.192754,2845.833382
1180.115905,2849.972398
1181.039779,2854.318697
1181.964377,2858.877541
1182.889698,2863.653997
1183.815744,2868.652819
1184.742515,2873.87829
1185.670011,2879.334021
1186.598234,2885.022698
1187.527183,2890.945763
1188.456859,2897.103034
1189.387263,2903.492255
1190.318396,2910.108584
1191.250257,2916.944027
1192.182848,2923.986847
1193.116169,2931.220979
1194.050221,2938.625508
1194.985004,2946.174277
1195.920519,2953.835706
1196.856766,2961.572908
1197.793746,2969.344161
1198.73146,2977.1038
1199.669907,2984.803508
1200.60909,2992.393958
1201.549008,2999.826675
1202.489661,3007.055957
1203.431051,3014.040659
1204.373178,3020.745669
1205.316042,3027.142926
1206.259645,3033.211943
1207.203986,3038.939807
1208.149067,3044.320749
1209.094888,3049.355381
1210.041449,3054.049728
1210.988751,3058.414166
1211.936794,3062.462372
1212.88558,3066.21036
1213.835109,3069.675627
1214.78538,3072.87645
1215.736396,3075.831324
1216.688157,3078.558536
1217.640662,3081.075849
1218.593913,3083.400293
1219.547911,3085.548023
1220.502655,3087.534249
1221.458147,3089.373201
1222.414387,3091.078133
1223.371375,3092.661339
1224.329112,3094.1342
1225.2876,3095.507221
1226.246838,3096.790085
1227.206826,3097.991706
1228.167566,3099.120278
1229.129059,3100.18333
1230.091304,3101.187778
1231.054302,3102.13997
1232.018054,3103.045745
1232.982561,3103.910472
1233.947823,3104.739109
1234.913841,3105.536247
1235.880614,3106.306162
1236.848145,3107.05286
1237.816433,3107.78013
1238.785479,3108.491587
1239.755284,3109.190719
1240.725848,3109.880929
1241.697172,3110.565576
1242.669256,3111.248009
1243.642101,3111.931608
1244.615708,3112.61981
1245.590077,3113.316139
1246.565209,3114.024236
1247.541104,3114.747879
1248.517764,3115.491012
1249.495187,3116.257762
1250.473376,3117.052469
1251.452331,3117.879701
1252.432052,3118.744287
1253.412541,3119.651339
1254.393797,3120.606285
1255.375821,3121.614896
1256.358613,3122.683328
1257.342176,3123.818159
1258.326508,3125.026433
1259.31161,3126.315707
1260.297484,3127.694105
1261.28413,3129.17037
1262.271549,3130.753925
1263.25974,3132.454932
1264.248705,3134.284347
1265.238444,3136.253981
1266.228958,3138.376548
1267.220247,3140.6657
1268.212312,3143.13605
1269.205154,3145.80316
1270.198774,3148.6835
1271.193171,3151.79434
1272.188347,3155.153578
1273.184301,3158.779463
1274.181036,3162.690196
1275.178551,3166.903362
1276.176846,3171.435163
1277.175924,3176.299423
1278.175783,3181.50632
1279.176425,3187.060855
1280.177851,3192.961084
1281.18006,3199.196201
1282.183054,3205.744655
1283.186834,3212.572562
1284.191399,3219.632764
1285.19675,3226.86494
1286.202889,3234.197088
1287.209815,3241.548557
1288.21753,3248.834477
1289.226033,3255.971115
1290.235326,3262.881386
1291.24541,3269.499673
1292.256283,3275.775233
1293.267949,3281.673812
1294.280406,3287.177488
1295.293656,3292.283072
1296.307699,3296.999596
1297.322536,3301.345401
1298.338168,3305.345271
1299.354594,3309.027884
1300.371817,3312.423733
1301.389835,3315.563535
1302.408651,3318.477116
1303.428264,3321.192668
1304.448676,3323.736325
1305.469886,3326.131957
1306.491896,3328.401127
1307.514706,3330.563149
1308.538317,3332.635218
1309.562728,3334.632562
1310.587942,3336.568616
1311.613959,3338.455187
1312.640779,3340.302619
1313.668402,3342.119929
1314.696831,3343.914944
1315.726064,3345.694408
1316.756103,3347.464087
1317.786948,3349.228858
1318.818601,3350.992795
1319.851061,3352.759254
1320.884329,3354.530954
1321.918407,3356.31007
1322.953293,3358.098319
1323.98899,3359.897063
1325.025498,3361.707404
1326.062817,3363.530284
1327.100949,3365.366586
1328.139893,3367.217228
1329.17965,3369.083242
1330.220222,3370.965856
1331.261608,3372.866559
1332.303809,3374.78715
1333.346826,3376.729786
1334.39066,3378.697012
1335.435311,3380.691789
1336.48078,3382.717507
1337.527067,3384.778005
1338.574173,3386.877577
1339.622099,3389.020987
1340.670846,3391.213475
1341.720413,3393.460779
1342.770802,3395.769147
1343.822014,3398.145365
1344.874048,3400.59679
1345.926906,3403.131388
1346.980589,3405.757783
1348.035096,3408.48532
1349.090429,3411.324135
1350.146587,3414.285235
1351.203573,3417.380597
1352.261386,3420.62327
1353.320028,3424.027487
1354.379498,3427.608787
1355.439797,3431.384133
1356.500927,3435.372011
1357.562887,3439.592512
1358.625679,3444.067349
1359.689303,3448.819786
1360.753759,3453.874423
1361.819049,3459.256752
1362.885173,3464.992392
1363.952131,3471.105865
1365.019925,3477.618751
1366.088554,3484.547066
1367.158021,3491.897721
1368.228324,3499.664062
1369.299465,3507.820696
1370.371445,3516.318251
1371.444264,3525.079172
1372.517923,3533.996144
1373.592423,3542.934784
1374.667764,3551.74162
1375.743946,3560.256905
1376.820971,3568.330001
1377.89884,3575.833829
1378.977552,3582.675033
1380.057108,3588.798023
1381.13751,3594.183146
1382.218757,3598.840717
1383.300851,3602.803208
1384.383793,3606.117464
1385.467581,3608.838133
1386.552219,3611.022718
1387.637705,3612.728252
1388.724042,3614.009287
1389.811228,3614.916878
1390.899266,3615.498232
1391.988156,3615.79678
1393.077898,3615.852477
1394.168493,3615.702207
1395.259943,3615.380215
1396.352246,3614.9185
1397.445405,3614.34715
1398.539419,3613.694604
1399.63429,3612.98782
1400.730018,3612.252362
1401.826604,3611.512414
1402.924048,3610.790723
1404.022352,3610.10849
1405.121515,3609.485234
1406.221539,3608.938644
1407.322424,3608.484444
1408.424171,3608.136298
1409.52678,3607.905765
1410.630253,3607.80232
1411.734589,3607.833449
1412.83979,3608.004799
1413.945856,3608.320385
1415.052788,3608.782836
1416.160587,3609.39365
1417.269253,3610.153456
1418.378787,3611.062264
1419.489189,3612.119689
1420.600461,3613.325156
1421.712603,3614.678076
1422.825615,3616.177994
1423.939499,3617.824727
1425.054255,3619.61847
1426.169884,3621.559902
1427.286385,3623.650279
1428.403761,3625.891518
1429.522012,3628.286283
1430.641138,3630.838078
1431.761141,3633.551333
1432.88202,3636.431513
1434.003776,3639.485224
1435.126411,3642.720352
1436.249925,3646.146203
1437.374318,3649.773681
1438.499592,3653.615488
1439.625746,3657.686354
1440.752782,3662.003304
1441.8807,3666.585961
1443.009502,3671.456874
1444.139187,3676.641881
1445.269756,3682.170456
1446.401211,3688.076029
1447.533551,3694.396183
1448.666778,3701.172605
1449.800892,3708.450602
1450.935894,3716.277843
1452.071784,3724.701879
1453.208564,3733.765805
1454.346234,3743.501324
1455.484794,3753.918581
1456.624245,3764.99274
1457.764589,3776.648758
1458.905825,3788.748262
1460.047955,3801.085075
1461.190979,3813.396464
1462.334898,3825.392931
1463.479712,3836.800478
1464.625423,3847.40118
1465.77203,3857.05777
1466.919535,3865.716507
1468.067939,3873.392808
1469.217241,3880.149166
1470.367444,3886.073619
1471.518546,3891.263132
1472.67055,3895.81278
1473.823456,3899.809783
1474.977264,3903.330932
1476.131976,3906.442089
1477.287592,3909.198804
1478.444112,3911.647451
1479.601538,3913.82652
1480.759869,3915.767874
1481.919108,3917.497895
1483.079254,3919.038467
1484.240308,3920.407812
1485.402272,3921.621161
1486.565145,3922.691293
1487.728928,3923.628938
1488.893623,3924.443062
1490.059229,3925.141038
1491.225748,3925.728721
1492.39318,3926.210457
1493.561526,3926.589034
1494.730786,3926.865646
1495.900962,3927.039898
1497.072054,3927.109916
1498.244063,3927.07258
1499.41699,3926.923898
1500.590834,3926.659501
1501.765598,3926.275197
1502.941281,3925.767548
1504.117885,3925.134403
1505.29541,3924.37536
1506.473857,3923.492141
1507.653226,3922.488888
1508.833518,3921.372393
1510.014735,3920.152277
1511.196876,3918.841138
1512.379943,3917.454671
1513.563936,3916.011753
1514.748856,3914.534501
1515.934703,3913.048282
1517.121479,3911.581659
1518.309184,3910.166273
1519.497819,3908.836649
1520.687384,3907.629928
1521.877881,3906.585548
1523.069309,3905.744881
1524.261671,3905.150886
1525.454965,3904.847808
1526.649194,3904.880981
1527.844358,3905.296796
1529.040458,3906.142875
1530.237494,3907.468502
1531.435467,3909.325331
1532.634378,3911.768374
1533.834227,3914.857227
1535.035016,3918.657427
1536.236745,3923.241694
1537.439414,3928.6906
1538.643026,3935.091805
1539.847579,3942.536374
1541.053076,3951.109815
1542.259516,3960.874595
1543.4669,3971.841059
1544.67523,3983.926994
1545.884506,3996.915539
1547.094729,4010.435486
1548.305899,4023.994608
1549.518017,4037.074785
1550.731084,4049.250883
1551.945101,4060.270333
1553.160068,4070.060801
1554.375987,4078.684365
1555.592857,4086.277079
1556.81068,4093.000372
1558.029456,4099.01148
1559.249187,4104.449487
1560.469872,4109.431023
1561.691513,4114.05094
1562.91411,4118.38503
1564.137665,4122.493279
1565.362177,4126.422963
1566.587648,4130.211311
1567.814078,4133.887716
1569.041469,4137.475503
1570.26982,4140.993344
1571.499133,4144.456355
1572.729409,4147.876961
1573.960647,4151.26553
1575.19285,4154.630815
1576.426017,4157.98021
1577.66015,4161.319798
1578.895248,4164.654203
1580.131314,4167.986271
