DateTime,TimeSSM,Status,DataStatus,PartCt,HistSum,PartCon,BL,BLTH,STD,MaxSTD,P,TofP, PumpLife_hrs,WidthSTD,AveWidth, POPS_Flow, PumpFB, LDTemp, LaserFB, LD_Mon, Temp, BatV, Laser_Current, Flow_Set,BL_Start,TH_Mult,nbins,logmin,logmax,Skip_Save,MinPeakPts,MaxPeakPts,RawPts,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100,b101,b102,b103,b104,b105,b106,b107,b108,b109,b110,b111,b112,b113,b114,b115,b116,b117,b118,b119,b120,b121,b122,b123,b124,b125,b126,b127,b128,b129,b130,b131,b132,b133,b134,b135,b136,b137,b138,b139,b140,b141,b142,b143,b144,b145,b146,b147,b148,b149,b150,b151,b152,b153,b154,b155,b156,b157,b158,b159,b160,b161,b162,b163,b164,b165,b166,b167,b168,b169,b170,b171,b172,b173,b174,b175,b176,b177,b178,b179,b180,b181,b182,b183,b184,b185,b186,b187,b188,b189,b190,b191,b192,b193,b194,b195,b196,b197,b198,b199
1688690268.133,2268.1334,3,0,416,416,139.59,2519,2566,15.88,18.29,978.11,37.21,341.58,22.14,46.95,2.98,274.29,39.05,600.88,1007.03,28.41,11.38,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,1,1,1,0,3,2,2,2,2,3,2,2,1,1,1,1,2,0,1,2,3,1,1,1,1,2,2,0,2,0,2,3,4,1,2,0,2,0,1,1,2,1,4,2,1,1,3,2,1,1,2,3,1,2,2,1,0,1,2,1,4,1,1,1,0,3,3,3,2,1,1,3,1,2,1,0,2,2,1,0,0,1,0,1,1,1,0,1,2,1,5,6,9,9,10,25,29,27,29,24,27,19,8,5,2,3,1,2,0,1,0,4,0,1,4,5,1,2,2,0,1,0,2,1,2,1,0,1,1,1,0,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690269.134,2269.1338,3,0,458,458,147.81,2518,2563,14.81,19.22,978.02,37.23,341.58,22.23,47.42,3.10,273.41,39.03,599.12,1006.59,28.49,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,1,0,1,0,0,1,1,3,1,0,3,2,3,4,2,3,2,2,4,1,3,2,2,0,1,0,0,1,1,7,2,1,5,5,2,4,0,2,3,3,1,0,2,3,2,1,0,1,0,2,1,1,0,3,2,1,2,0,2,2,2,0,2,1,1,2,1,1,2,1,3,3,2,3,4,1,1,3,2,3,5,4,6,2,4,3,1,3,1,1,2,0,0,1,0,2,0,0,1,1,1,2,1,0,1,2,6,7,13,18,13,23,24,23,28,25,24,14,12,3,1,2,1,2,0,0,3,2,2,3,1,2,2,0,3,1,0,0,1,2,3,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690270.134,2270.1337,3,0,419,419,137.92,2516,2563,15.72,18.69,978.07,37.24,341.58,22.94,46.45,3.04,273.85,39.05,600.88,1005.71,28.36,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,1,0,1,1,1,1,0,0,0,0,4,1,2,2,3,3,1,0,2,1,0,0,0,1,2,1,0,0,3,1,1,1,2,0,1,1,0,2,0,2,2,1,3,1,1,4,1,3,0,2,2,1,1,2,2,0,1,1,0,1,3,2,3,3,3,2,1,2,3,2,2,3,1,1,3,3,2,2,3,2,2,3,1,3,0,0,1,1,2,0,1,2,1,0,1,0,1,0,1,1,1,4,8,15,17,25,20,33,26,23,17,22,15,11,11,1,1,0,2,1,0,3,2,1,4,4,3,1,2,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690271.134,2271.1335,3,0,447,447,152.27,2517,2565,15.91,19.06,978.09,37.20,341.58,21.63,48.05,2.94,272.53,39.07,600.44,1003.52,28.38,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,1,1,0,3,1,0,0,4,0,3,0,0,1,0,0,0,0,1,1,0,1,3,1,3,2,0,3,1,1,2,2,0,1,0,0,3,0,3,2,1,1,2,0,0,2,0,1,4,1,2,3,3,3,0,0,2,1,0,0,2,0,2,1,0,1,0,0,1,2,6,0,3,1,4,3,2,3,7,4,5,1,2,5,1,1,2,2,1,1,1,1,1,1,1,0,1,2,1,2,2,3,1,6,16,12,10,25,27,29,31,23,26,26,16,9,5,0,2,3,0,3,2,2,2,0,1,1,0,2,3,1,3,0,0,1,0,1,0,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690272.134,2272.1335,3,0,453,453,149.63,2519,2564,14.86,18.03,978.13,37.19,341.58,21.01,47.24,3.03,271.65,39.07,600.44,1006.15,28.38,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,1,0,1,1,3,0,1,3,1,2,1,1,1,5,1,1,4,1,1,4,1,0,0,0,1,1,1,1,1,0,1,1,2,1,0,0,2,2,1,3,1,4,2,1,4,3,1,1,3,1,0,2,1,2,1,0,2,0,3,2,2,0,1,0,3,1,3,1,3,2,2,1,0,2,2,6,4,3,2,3,1,2,6,6,2,5,1,2,3,2,0,1,0,1,2,0,0,1,1,0,0,0,1,1,4,1,4,11,9,19,30,28,32,34,22,26,18,22,3,1,0,0,2,2,0,0,0,2,1,2,1,0,1,2,1,2,1,0,0,0,1,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690273.134,2273.1337,3,0,401,401,135.87,2519,2563,14.72,18.40,978.00,37.21,341.58,22.29,46.46,2.95,274.29,39.09,600.44,1006.15,28.41,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,1,2,0,1,0,0,0,1,2,1,2,0,0,0,2,0,2,1,0,3,0,1,1,1,1,2,0,1,2,1,3,1,2,3,3,1,1,4,1,2,2,2,1,0,0,0,0,1,3,2,0,1,2,0,2,0,2,0,1,1,2,1,0,1,0,1,1,0,0,3,2,1,3,1,3,3,5,3,1,1,0,2,3,1,1,1,1,1,3,2,0,0,0,1,1,2,0,0,1,0,0,0,6,11,12,20,25,26,27,27,17,23,21,15,4,2,1,0,2,0,0,3,3,2,1,1,1,5,3,3,3,1,1,1,1,0,1,1,1,0,0,2,0,1,0,0,0,1,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690274.134,2274.1337,3,0,420,420,142.82,2518,2565,15.68,18.42,978.04,37.23,341.58,22.36,48.85,2.94,275.60,39.07,600.44,1006.59,28.41,11.36,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,0,0,0,1,1,0,1,1,2,0,0,3,3,2,3,2,1,2,4,1,1,1,1,0,2,2,2,0,3,1,4,1,1,0,1,3,2,1,0,2,1,2,3,2,1,3,4,1,0,1,1,2,3,1,4,2,0,1,0,1,0,1,2,0,2,3,0,1,1,1,4,3,1,1,1,2,2,1,3,6,1,0,3,2,0,0,1,2,1,0,1,2,0,0,1,0,0,1,0,1,4,5,7,10,14,22,17,27,30,17,27,17,24,14,7,5,1,1,1,3,0,0,0,2,1,1,2,4,1,1,0,1,3,2,1,0,1,0,1,2,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690275.134,2275.1336,3,0,438,438,143.30,2520,2564,14.68,18.89,978.02,37.25,341.58,21.66,46.91,3.06,272.09,39.07,600.00,1005.27,28.23,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,1,0,0,1,0,0,0,1,0,0,1,1,1,2,1,1,2,3,2,1,0,3,1,1,1,3,0,1,0,1,1,3,2,2,0,1,1,0,2,1,3,1,0,4,6,1,1,1,1,0,1,3,3,3,2,0,1,1,1,2,2,1,0,1,1,3,0,3,0,2,2,1,0,1,2,4,5,2,5,4,2,4,0,1,1,1,3,1,0,0,2,0,1,0,2,0,0,0,0,0,1,2,2,2,4,9,11,10,20,23,23,29,25,31,21,33,12,10,5,1,1,1,0,2,2,3,1,2,0,4,2,0,1,2,1,2,0,0,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690276.134,2276.1337,3,0,444,444,150.31,2515,2563,16.25,19.14,978.05,37.26,341.58,22.14,48.79,2.95,271.65,39.05,599.56,1007.03,28.41,11.38,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,0,0,0,0,0,2,0,0,3,2,0,3,2,0,0,3,2,0,2,2,4,2,2,1,0,0,0,1,2,3,2,2,0,1,2,1,0,2,0,3,0,3,2,0,3,2,2,1,3,0,0,0,2,3,2,3,1,0,3,1,0,0,0,1,0,1,1,2,2,0,2,2,1,4,2,3,1,4,4,2,1,1,2,0,0,0,2,1,1,3,0,1,2,0,1,1,0,0,0,1,3,1,9,10,12,25,29,29,27,27,24,22,19,20,9,4,0,0,0,0,2,0,3,4,3,4,0,2,2,3,4,3,1,2,1,1,0,0,2,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690277.134,2277.1337,3,0,412,412,139.72,2519,2563,14.78,18.35,977.97,37.26,341.58,21.12,48.06,2.95,273.85,39.05,600.00,1007.03,28.38,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,1,0,0,1,1,0,1,0,1,1,0,0,0,2,0,2,1,0,1,3,1,1,2,1,0,2,1,1,1,0,2,1,5,0,0,1,1,3,1,1,2,1,2,0,1,2,2,1,3,1,2,0,1,1,1,2,1,3,2,2,1,1,1,2,1,1,2,1,0,1,2,2,2,3,0,2,3,2,1,1,3,3,3,5,1,3,4,1,0,2,1,1,0,0,1,1,1,1,1,1,1,2,1,1,1,4,5,10,18,16,28,24,25,18,24,22,16,13,9,2,1,2,1,1,1,0,2,1,2,1,4,3,3,4,1,2,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690278.134,2278.1338,3,0,413,413,140.44,2518,2563,14.99,18.64,978.05,37.28,341.58,21.96,47.66,2.94,273.41,39.05,601.32,1006.59,28.33,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,0,0,1,1,0,0,0,3,1,1,1,1,2,0,0,1,1,3,3,0,2,3,3,2,0,0,1,2,1,2,0,3,2,3,2,0,2,0,2,0,3,0,1,0,0,2,6,0,1,1,1,1,2,0,1,1,0,1,0,0,1,2,4,1,0,0,0,2,1,1,1,4,1,2,2,5,2,3,3,1,3,1,1,1,1,1,2,1,1,1,0,0,0,1,0,2,1,0,3,1,4,5,8,16,15,26,24,21,19,23,21,28,18,11,6,4,2,0,0,0,2,1,0,3,2,0,3,0,1,2,0,2,1,2,2,1,3,1,1,1,0,1,1,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690279.134,2279.1337,3,0,434,434,144.35,2518,2565,15.61,18.37,978.04,37.28,341.58,21.91,48.34,3.01,272.53,39.05,600.44,1006.59,28.33,11.36,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,0,0,0,1,1,0,2,0,2,3,3,1,0,2,1,0,0,2,2,2,2,2,3,0,2,0,4,4,2,1,2,3,3,2,4,0,2,1,0,0,0,0,2,1,1,3,0,2,0,2,2,0,0,0,2,0,0,1,2,2,6,1,0,2,0,1,2,2,3,1,3,3,2,4,2,4,3,4,1,3,4,3,1,1,0,1,0,2,0,1,0,1,1,0,1,0,0,1,1,2,2,3,10,11,17,17,24,23,29,33,19,19,15,18,11,0,2,0,1,4,0,0,2,1,5,1,1,3,0,1,0,0,3,0,2,0,1,1,2,1,0,1,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690280.133,2280.1334,3,0,455,455,147.60,2516,2566,16.63,18.53,978.00,37.30,341.58,22.18,48.35,3.08,270.77,39.07,600.44,1006.59,28.25,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,1,1,2,6,5,5,3,2,7,8,5,1,2,3,4,3,1,3,0,1,2,4,0,0,2,3,1,1,1,0,2,0,4,1,0,1,2,0,1,0,0,1,0,3,1,2,2,2,2,4,1,0,3,0,4,1,0,1,0,0,2,4,4,0,1,1,2,3,1,0,3,3,3,3,3,1,0,2,4,2,1,3,1,2,0,2,2,0,0,2,2,0,1,1,0,0,0,0,2,1,3,1,1,5,16,13,26,29,20,22,20,27,21,23,12,5,1,1,1,0,1,1,2,3,1,1,2,4,2,1,2,0,1,0,0,1,1,2,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690281.134,2281.1336,3,0,470,470,160.68,2515,2561,15.12,19.71,978.00,37.31,341.58,22.80,44.40,2.93,272.09,39.07,601.32,1006.15,28.36,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,0,0,0,4,2,3,4,4,3,5,5,5,4,2,3,4,0,4,1,0,2,3,1,1,2,4,1,2,2,4,1,4,4,3,0,3,1,2,1,0,3,0,1,0,1,0,2,2,0,1,2,0,1,1,2,1,3,1,4,1,0,1,1,1,2,0,1,4,0,3,1,1,2,2,1,1,2,5,4,2,2,1,2,2,0,1,0,2,0,1,1,0,0,3,0,1,0,0,1,1,1,4,7,12,7,26,30,32,33,26,26,20,22,11,4,2,0,3,1,1,2,0,4,0,1,2,1,3,1,1,1,1,3,3,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690282.133,2282.1334,3,0,449,449,146.27,2521,2569,15.94,18.52,978.01,37.31,341.58,23.85,45.54,3.07,273.85,39.13,600.44,1006.59,28.33,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,0,0,0,0,1,2,1,0,1,2,0,4,1,1,2,1,2,0,0,1,0,2,0,1,2,0,1,2,2,2,3,0,4,3,1,2,1,1,1,0,0,4,1,3,2,0,4,3,1,0,1,3,4,0,2,0,0,0,2,1,1,0,2,1,0,1,2,2,2,2,2,2,4,1,3,2,4,3,4,2,3,4,1,3,2,2,1,0,1,1,2,1,1,0,0,1,0,1,2,0,2,3,5,10,15,22,22,39,37,29,22,23,14,15,3,5,0,2,1,0,0,3,3,4,0,2,2,3,1,3,0,0,0,2,2,1,4,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690283.134,2283.1336,3,0,413,413,137.25,2518,2569,16.88,18.54,978.13,37.33,341.58,21.84,47.16,3.01,269.89,39.07,600.44,1006.59,28.33,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,1,0,1,2,3,0,1,1,1,0,1,2,4,3,2,3,0,3,4,1,2,2,0,1,0,2,3,4,0,3,1,0,4,1,1,3,1,0,1,0,0,1,1,2,2,1,2,1,2,0,3,3,1,2,3,3,1,3,1,3,1,0,1,0,0,0,1,1,1,1,2,4,2,2,1,4,3,1,3,3,2,3,5,1,0,3,0,1,0,0,0,0,2,0,0,0,0,1,1,1,2,5,6,11,11,16,22,30,25,29,24,19,16,9,6,1,1,2,0,4,0,1,0,0,1,0,0,5,1,3,3,0,2,0,0,0,0,1,0,0,0,1,1,0,0,3,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690284.134,2284.1336,3,0,403,403,135.94,2518,2567,16.43,18.69,978.03,37.33,341.58,22.60,47.19,2.96,270.33,39.03,598.68,1005.71,28.43,11.38,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,1,1,0,0,0,2,1,1,1,1,0,2,3,1,3,2,2,0,1,1,1,1,1,0,3,0,0,0,1,2,1,1,0,1,2,2,3,2,3,1,4,1,1,0,3,0,2,2,3,0,1,0,0,0,3,2,2,2,1,2,3,1,1,1,1,0,1,2,1,3,2,1,0,2,2,2,4,2,3,2,3,1,0,1,1,0,1,1,1,0,0,2,1,2,1,1,2,0,3,3,0,2,3,4,14,15,12,21,32,33,18,17,20,18,10,6,8,2,1,2,1,0,2,3,1,0,5,0,1,1,1,4,1,2,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690285.133,2285.1334,3,0,423,423,140.45,2517,2571,17.70,18.66,978.06,37.34,341.58,21.76,46.70,3.01,273.85,39.09,600.00,1006.15,28.31,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,0,1,1,1,1,5,3,2,3,1,2,3,0,3,2,3,0,3,3,3,0,2,2,1,0,2,0,1,3,1,1,0,2,0,1,2,2,1,0,1,1,2,0,1,1,3,0,0,0,3,1,0,2,2,0,2,1,3,3,2,0,1,3,1,3,1,0,2,1,4,1,1,1,2,4,2,1,5,1,2,2,2,0,0,1,2,0,1,1,0,1,0,0,0,0,0,2,0,1,0,0,4,1,5,18,28,25,27,31,27,29,21,19,9,6,2,1,0,0,1,1,1,2,1,4,2,1,1,1,2,0,3,2,2,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690286.134,2286.1337,3,0,431,431,160.62,2521,2565,14.76,18.41,977.98,37.35,341.58,23.62,47.45,2.68,274.29,39.03,600.00,1006.59,28.20,11.38,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,0,1,0,0,0,3,1,2,3,5,0,1,2,0,0,2,5,1,1,2,1,1,0,1,2,2,1,4,0,2,1,1,1,3,0,0,1,1,1,1,2,0,1,4,3,2,2,1,1,1,4,1,1,2,1,1,1,0,0,2,3,3,0,0,3,0,0,2,1,0,2,2,1,1,4,4,1,4,2,1,2,5,0,1,1,0,1,1,1,1,0,0,0,2,0,0,1,1,2,2,8,4,6,11,15,22,28,26,22,22,21,26,19,8,9,0,1,1,0,1,1,2,2,0,1,4,0,3,1,5,3,1,2,2,4,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690287.134,2287.1336,3,0,421,421,136.45,2521,2573,17.18,18.35,978.06,37.36,341.58,22.03,48.03,3.09,272.09,39.07,600.44,1007.47,28.33,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,1,1,3,0,0,0,0,3,2,0,1,0,2,0,3,1,3,1,1,1,3,2,4,1,2,1,4,3,2,1,2,4,1,0,1,0,1,2,2,1,1,1,2,0,1,1,0,3,0,3,2,2,0,0,3,2,3,4,1,0,4,1,5,3,2,4,5,3,1,1,2,1,0,2,1,1,0,1,2,0,1,0,2,0,0,2,0,0,2,7,2,11,13,20,14,23,32,27,30,15,32,16,6,2,2,2,2,1,0,0,2,1,4,0,0,0,0,4,1,1,2,1,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690288.133,2288.1334,3,0,426,426,141.57,2518,2565,15.70,18.50,978.02,37.36,341.59,21.88,48.76,3.01,273.41,39.07,600.00,1006.59,28.33,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,1,0,1,0,0,0,0,0,3,2,0,0,0,1,1,1,4,0,2,2,4,2,0,3,1,5,4,1,1,3,2,4,0,3,2,2,0,0,4,0,1,1,1,1,3,3,2,1,2,1,1,0,1,1,1,3,2,1,2,0,0,0,1,2,3,2,3,0,0,2,1,3,3,5,4,4,5,0,3,1,4,3,2,1,2,1,2,1,0,1,1,1,1,1,0,0,0,0,1,0,0,2,0,1,5,16,19,23,23,26,27,28,25,21,13,15,3,3,2,0,0,0,0,1,2,0,0,1,1,0,4,0,1,1,1,0,2,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690289.134,2289.1335,3,0,580,580,200.45,2520,2564,14.59,18.50,977.95,37.38,341.59,21.81,46.65,2.89,273.41,39.11,592.53,1006.59,28.38,11.37,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,1,7,4,1,15,12,7,17,14,12,17,4,11,13,13,3,7,3,6,3,3,2,1,2,0,2,2,1,1,3,0,0,0,1,2,0,2,1,0,2,2,2,3,4,2,1,1,2,2,2,1,0,1,0,1,2,1,0,0,0,3,1,1,1,1,3,3,0,2,2,2,1,2,3,5,5,5,3,2,3,3,5,0,3,1,1,1,0,2,2,0,1,1,1,0,0,2,0,0,2,0,0,4,3,7,16,14,27,33,26,27,25,19,24,18,4,1,2,0,4,2,1,0,1,1,1,2,4,4,3,1,2,0,1,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690290.134,2290.1337,3,0,430,430,152.34,2518,2566,15.80,18.51,977.98,37.39,341.59,26.48,41.02,2.82,276.04,39.13,600.00,1006.15,28.28,11.36,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,2,1,0,1,0,0,1,2,1,0,2,2,1,0,0,2,1,2,0,1,3,2,1,2,0,1,1,1,5,1,2,1,4,0,0,1,2,1,2,1,1,1,0,1,3,2,2,3,4,0,2,1,0,2,3,3,1,1,2,1,0,1,0,1,3,1,2,1,0,3,2,3,0,3,3,2,3,2,2,6,0,5,1,2,3,0,1,1,0,0,0,0,2,1,0,0,0,2,1,1,2,1,2,11,11,17,30,33,20,29,32,23,23,15,6,3,1,1,1,2,0,0,0,1,5,1,1,1,0,1,1,3,0,3,1,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690291.134,2291.1337,3,0,430,430,142.52,2518,2565,15.91,18.66,977.94,37.39,341.59,21.85,46.09,3.02,271.21,38.85,600.88,1006.59,28.33,11.36,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,1,0,0,0,0,2,0,1,1,1,2,2,1,1,0,1,2,3,2,1,0,1,3,1,0,1,2,1,2,1,2,2,0,1,3,2,1,1,0,2,2,0,3,3,2,2,1,1,3,2,1,1,1,1,0,2,1,0,3,3,3,1,1,0,0,1,1,1,1,3,3,1,0,1,3,2,4,0,3,3,4,1,3,2,1,1,1,0,0,1,2,0,2,1,0,0,0,0,0,0,0,2,0,0,6,3,10,18,18,12,30,41,32,28,33,16,19,7,0,0,0,0,0,1,3,2,1,1,0,0,1,1,1,3,1,0,1,2,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688690292.133,2292.1334,3,0,458,458,154.36,2517,2565,16.05,19.75,977.98,37.40,341.59,21.12,46.62,2.97,271.21,39.01,600.44,1003.08,28.33,11.38,2.87,2.65,30000,3.0,200,1.75,4.81,0,8,255,512,0,0,0,0,0,0,1,0,0,1,3,7,3,7,1,3,2,0,3,2,3,2,2,2,4,3,1,3,1,1,0,0,1,1,0,1,1,1,2,3,1,2,0,0,1,1,0,3,4,2,1,3,2,3,2,2,1,0,1,0,1,1,2,1,1,1,2,3,2,1,1,0,1,3,2,1,0,3,4,3,3,2,3,3,2,3,2,1,2,0,1,0,1,1,0,1,0,0,0,1,3,2,3,0,0,3,10,9,17,15,27,38,36,17,19,24,17,10,5,1,1,1,2,3,5,1,3,1,0,2,2,2,1,4,1,3,1,2,3,1,0,2,2,0,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
